,activity_day,workout_type,distance,time,calories,total_steps,avg_speed,avg_cadence,max_cadence,avg_pace,max_pace,min_pace,avg_heart_rate,max_heart_rate,min_heart_rate,vo2_max(%),aerobic(%),anaerobic(%),intensive(%),light(%)
797,2022-02-04,Trail Run,9.88,117,247,2790.0,34.67,191.82,193.68,06:48,25:50,06:20,135.5,188.0,83,22,0,80,54,52
798,2022-02-05,Indoor Cycling,4.12,97,199,,17.58,141.28,341.7,nan,nan,nan,89.5,90.0,89,4,32,0,61,82
799,2022-02-05,Outdoor Cycling,7.49,78,376,,13.71,121.46,292.88,nan,nan,nan,137.0,177.0,97,14,45,15,10,67
800,2022-02-05,Walking,1.43,78,184,1571.0,22.9,146.56,338.29,07:58,28:58,07:58,97.5,85.0,110,27,22,0,32,76
801,2022-02-05,Walking,8.57,60,123,1571.0,12.19,162.14,89.4,07:58,28:58,07:58,83.0,85.0,81,23,22,0,31,100
802,2022-02-05,Trail Run,5.37,50,130,2790.0,33.55,37.48,290.42,06:48,25:50,06:20,141.0,188.0,94,41,0,80,38,53
803,2022-02-05,Pool Swimming,4.37,62,380,,30.98,71.13,198.9,nan,nan,nan,130.0,175.0,85,39,20,15,15,66
804,2022-02-05,Trekking,5.51,120,266,5028.0,17.56,50.35,109.95,07:55,24:45,07:45,114.5,124.0,105,36,50,0,51,69
805,2022-02-05,Treadmill,7.25,23,321,4550.0,25.76,139.92,176.23,07:59,27:58,07:58,108.0,105.0,111,3,26,7,52,89
806,2022-02-05,Open Water,2.37,53,110,,3.53,199.61,176.98,nan,nan,nan,131.0,166.0,96,30,0,5,50,51
807,2022-02-05,Cricket,8.37,67,59,3444.0,36.25,137.61,127.24,07:015,22:02,07:02,97.0,92.0,102,34,40,10,7,11
808,2022-02-05,Outdoor Cycling,6.73,109,34,,26.44,164.96,84.97,nan,nan,nan,141.0,177.0,105,25,45,15,48,69
809,2022-02-05,Outdoor Running,5.53,112,512,7618.0,37.47,122.4,328.46,06:44,27:44,06:15,141.5,190.0,93,25,0,71,15,91
810,2022-02-05,Cricket,9.21,84,174,3444.0,9.67,15.22,331.36,07:015,22:02,07:02,100.5,92.0,109,3,40,10,13,53
811,2022-02-05,Walking,1.8,94,274,1571.0,26.41,71.61,206.54,07:58,28:58,07:58,92.0,85.0,99,31,22,0,19,94
812,2022-02-05,Trekking,3.18,36,323,5028.0,15.63,71.12,149.86,07:55,24:45,07:45,115.0,124.0,106,15,50,0,45,25
813,2022-02-05,Cricket,7.92,117,155,3444.0,4.61,132.5,140.19,07:015,22:02,07:02,92.0,92.0,92,42,40,10,30,76
814,2022-02-05,Walking,2.16,37,267,1571.0,28.24,188.9,212.17,07:58,28:58,07:58,91.0,85.0,97,31,22,0,56,15
815,2022-02-05,Pool Swimming,6.58,64,123,,8.42,156.92,77.57,nan,nan,nan,138.0,175.0,101,45,20,15,33,43
816,2022-02-06,Outdoor Cycling,3.81,91,256,,6.21,178.8,181.5,nan,nan,nan,139.5,177.0,102,44,45,15,49,37
817,2022-02-06,Cricket,7.74,72,505,3444.0,31.5,87.78,119.58,07:015,22:02,07:02,101.5,92.0,111,5,40,10,36,25
818,2022-02-06,Treadmill,7.88,47,348,4550.0,16.59,170.23,110.61,07:59,27:58,07:58,93.0,105.0,81,17,26,7,29,13
819,2022-02-06,Cricket,2.45,93,350,3444.0,12.91,129.23,103.9,07:015,22:02,07:02,89.5,92.0,87,4,40,10,66,55
820,2022-02-06,Freestyle,4.24,95,65,,19.0,84.72,309.1,nan,nan,nan,108.5,122.0,95,9,28,2,25,41
821,2022-02-06,Pool Swimming,3.85,114,163,,23.9,98.75,317.85,nan,nan,nan,128.0,175.0,81,35,20,15,10,40
822,2022-02-06,Outdoor Running,5.46,24,39,7618.0,12.62,140.2,76.27,06:44,27:44,06:15,150.5,190.0,111,7,0,71,28,91
823,2022-02-06,Freestyle,3.81,23,279,,31.15,138.79,183.5,nan,nan,nan,104.5,122.0,87,18,28,2,29,21
824,2022-02-06,Indoor Cycling,3.54,114,548,,16.9,162.27,263.82,nan,nan,nan,93.0,90.0,96,11,32,0,5,76
825,2022-02-06,Walking,7.5,42,125,1571.0,5.29,136.13,207.16,07:58,28:58,07:58,90.0,85.0,95,17,22,0,62,17
826,2022-02-06,Indoor Cycling,7.46,24,254,,7.9,80.37,195.71,nan,nan,nan,92.0,90.0,94,44,32,0,63,36
827,2022-02-06,Outdoor Running,2.78,69,529,7618.0,29.42,105.68,329.58,06:44,27:44,06:15,144.5,190.0,99,38,0,71,42,58
828,2022-02-06,Open Water,7.11,95,98,,34.59,153.54,72.54,nan,nan,nan,126.0,166.0,86,27,0,5,48,79
829,2022-02-07,Treadmill,6.15,94,414,4550.0,2.54,183.44,269.26,07:59,27:58,07:58,107.0,105.0,109,17,26,7,58,28
830,2022-02-07,Pool Swimming,5.14,81,173,,14.47,123.11,290.55,nan,nan,nan,134.5,175.0,94,35,20,15,64,64
831,2022-02-07,Walking,7.97,32,162,1571.0,38.11,125.79,106.1,07:58,28:58,07:58,85.5,85.0,86,31,22,0,43,60
832,2022-02-07,Cricket,3.22,57,477,3444.0,9.11,36.89,132.78,07:015,22:02,07:02,89.0,92.0,86,1,40,10,39,75
833,2022-02-07,Indoor Cycling,7.1,48,447,,16.2,178.96,196.87,nan,nan,nan,89.0,90.0,88,20,32,0,45,7
834,2022-02-07,Pool Swimming,1.51,34,135,,29.2,144.76,328.5,nan,nan,nan,139.5,175.0,104,40,20,15,12,33
835,2022-02-07,Walking,2.14,91,46,1571.0,26.15,126.29,248.9,07:58,28:58,07:58,87.5,85.0,90,41,22,0,12,35
836,2022-02-07,Open Water,8.68,74,439,,29.7,133.34,329.65,nan,nan,nan,135.0,166.0,104,15,0,5,66,60
837,2022-02-07,Trail Run,9.3,111,529,2790.0,26.55,24.94,231.41,06:48,25:50,06:20,148.5,188.0,109,9,0,80,22,91
838,2022-02-07,Pool Swimming,3.97,42,293,,35.14,101.91,174.62,nan,nan,nan,129.0,175.0,83,43,20,15,16,39
839,2022-02-07,Open Water,7.26,75,550,,38.84,115.54,151.16,nan,nan,nan,136.5,166.0,107,21,0,5,26,26
840,2022-02-07,Open Water,3.63,81,472,,25.35,80.77,122.19,nan,nan,nan,123.5,166.0,81,34,0,5,26,82
841,2022-02-07,Treadmill,7.11,27,511,4550.0,35.42,46.9,324.55,07:59,27:58,07:58,104.0,105.0,103,38,26,7,30,43
842,2022-02-07,Walking,8.1,69,344,1571.0,33.39,131.68,286.24,07:58,28:58,07:58,96.0,85.0,107,15,22,0,23,22
843,2022-02-07,Trail Run,8.38,111,524,2790.0,37.73,129.37,341.55,06:48,25:50,06:20,145.0,188.0,102,41,0,80,36,9
844,2022-02-07,Outdoor Running,2.45,24,15,7618.0,27.83,108.36,215.19,06:44,27:44,06:15,141.5,190.0,93,11,0,71,60,20
845,2022-02-07,Cricket,5.1,60,474,3444.0,36.7,99.34,127.12,07:015,22:02,07:02,100.5,92.0,109,15,40,10,59,48
846,2022-02-07,Freestyle,1.33,67,166,,8.14,197.51,301.68,nan,nan,nan,113.0,122.0,104,7,28,2,36,40
847,2022-02-07,Open Water,3.83,106,374,,38.2,107.27,108.22,nan,nan,nan,131.0,166.0,96,20,0,5,22,5
848,2022-02-07,Trekking,7.83,64,456,5028.0,17.53,162.26,272.25,07:55,24:45,07:45,102.0,124.0,80,36,50,0,40,42
849,2022-02-07,Outdoor Running,7.1,75,355,7618.0,24.92,151.45,275.67,06:44,27:44,06:15,137.0,190.0,84,44,0,71,64,79
850,2022-02-07,Trail Run,8.92,41,274,2790.0,13.13,192.6,242.72,06:48,25:50,06:20,142.0,188.0,96,16,0,80,65,43
851,2022-02-07,Indoor Cycling,1.0,64,224,,13.8,134.74,266.63,nan,nan,nan,98.5,90.0,107,11,32,0,65,52
852,2022-02-07,Outdoor Running,6.38,20,311,7618.0,27.88,30.42,242.22,06:44,27:44,06:15,138.0,190.0,86,24,0,71,50,84
853,2022-02-07,Outdoor Cycling,4.96,100,40,,10.91,125.96,208.13,nan,nan,nan,131.5,177.0,86,9,45,15,8,30
854,2022-02-07,Cricket,6.82,108,20,3444.0,36.77,157.1,249.74,07:015,22:02,07:02,93.0,92.0,94,3,40,10,29,71
855,2022-02-07,Trekking,4.25,113,80,5028.0,22.98,184.13,213.52,07:55,24:45,07:45,103.5,124.0,83,3,50,0,17,82
856,2022-02-08,Walking,8.72,79,325,1571.0,10.81,179.28,291.15,07:58,28:58,07:58,93.5,85.0,102,23,22,0,44,32
857,2022-02-08,Indoor Cycling,4.18,64,306,,20.95,43.42,162.7,nan,nan,nan,96.0,90.0,102,2,32,0,34,51
858,2022-02-08,Outdoor Running,9.96,32,489,7618.0,27.72,86.75,171.74,06:44,27:44,06:15,149.0,190.0,108,38,0,71,27,82
859,2022-02-08,Trail Run,2.36,112,544,2790.0,11.47,87.19,153.95,06:48,25:50,06:20,137.5,188.0,87,10,0,80,58,59
860,2022-02-08,Outdoor Running,4.31,72,508,7618.0,38.45,67.5,262.83,06:44,27:44,06:15,142.5,190.0,95,41,0,71,21,56
861,2022-02-08,Freestyle,9.9,27,362,,23.96,192.88,297.92,nan,nan,nan,114.5,122.0,107,26,28,2,54,13
862,2022-02-08,Cricket,8.78,36,359,3444.0,3.33,193.92,296.1,07:015,22:02,07:02,91.0,92.0,90,13,40,10,43,14
863,2022-02-08,Treadmill,4.26,106,38,4550.0,9.75,121.73,341.39,07:59,27:58,07:58,105.5,105.0,106,33,26,7,10,55
864,2022-02-08,Indoor Cycling,6.1,43,539,,28.78,171.19,112.29,nan,nan,nan,88.0,90.0,86,20,32,0,57,11
865,2022-02-08,Trekking,2.3,34,370,5028.0,10.39,116.53,144.98,07:55,24:45,07:45,112.0,124.0,100,26,50,0,31,20
866,2022-02-08,Trekking,7.57,78,298,5028.0,36.85,149.48,335.33,07:55,24:45,07:45,103.5,124.0,83,1,50,0,37,68
867,2022-02-08,Treadmill,1.76,22,91,4550.0,1.77,32.68,152.48,07:59,27:58,07:58,104.0,105.0,103,31,26,7,62,13
868,2022-02-08,Pool Swimming,2.35,111,505,,26.35,103.9,68.1,nan,nan,nan,132.0,175.0,89,20,20,15,18,51
869,2022-02-08,Pool Swimming,2.0,84,435,,38.38,42.27,96.78,nan,nan,nan,137.5,175.0,100,18,20,15,24,93
870,2022-02-08,Indoor Cycling,1.39,97,471,,8.97,86.52,88.62,nan,nan,nan,97.5,90.0,105,27,32,0,12,74
871,2022-02-08,Open Water,8.2,95,422,,8.38,141.28,331.76,nan,nan,nan,138.5,166.0,111,42,0,5,55,2
872,2022-02-08,Treadmill,1.59,63,341,4550.0,14.5,126.31,75.15,07:59,27:58,07:58,100.0,105.0,95,2,26,7,62,79
873,2022-02-09,Indoor Cycling,6.62,22,400,,20.33,31.5,301.53,nan,nan,nan,85.5,90.0,81,10,32,0,58,34
874,2022-02-09,Cricket,1.39,23,509,3444.0,9.59,91.26,282.17,07:015,22:02,07:02,99.0,92.0,106,42,40,10,41,88
875,2022-02-09,Pool Swimming,1.55,32,167,,34.9,62.54,106.93,nan,nan,nan,138.5,175.0,102,16,20,15,6,20
876,2022-02-09,Indoor Cycling,5.19,104,440,,16.82,59.44,131.42,nan,nan,nan,91.5,90.0,93,42,32,0,23,94
877,2022-02-09,Open Water,9.16,42,94,,11.82,187.84,55.75,nan,nan,nan,128.0,166.0,90,20,0,5,59,90
878,2022-02-09,Treadmill,7.5,22,29,4550.0,36.0,150.68,61.48,07:59,27:58,07:58,103.0,105.0,101,15,26,7,52,22
879,2022-02-09,Open Water,6.33,57,385,,19.41,99.68,167.8,nan,nan,nan,136.0,166.0,106,18,0,5,58,39
880,2022-02-09,Treadmill,8.23,26,357,4550.0,19.58,142.62,74.41,07:59,27:58,07:58,96.0,105.0,87,8,26,7,50,52
881,2022-02-09,Trail Run,4.56,79,388,2790.0,10.72,24.78,65.86,06:48,25:50,06:20,140.5,188.0,93,39,0,80,13,62
882,2022-02-09,Trail Run,2.55,114,186,2790.0,27.22,165.7,281.35,06:48,25:50,06:20,135.5,188.0,83,14,0,80,52,38
883,2022-02-09,Cricket,1.41,82,78,3444.0,17.38,33.42,50.56,07:015,22:02,07:02,90.5,92.0,89,41,40,10,21,41
884,2022-02-09,Treadmill,9.19,116,345,4550.0,32.25,156.6,252.41,07:59,27:58,07:58,101.5,105.0,98,45,26,7,6,22
885,2022-02-09,Walking,6.94,57,199,1571.0,29.54,51.5,275.6,07:58,28:58,07:58,88.0,85.0,91,33,22,0,13,38
886,2022-02-09,Treadmill,6.26,31,500,4550.0,35.24,47.44,230.22,07:59,27:58,07:58,93.0,105.0,81,5,26,7,44,21
887,2022-02-09,Cricket,2.89,58,445,3444.0,3.11,153.8,223.67,07:015,22:02,07:02,92.0,92.0,92,38,40,10,51,72
888,2022-02-09,Trekking,4.1,43,322,5028.0,23.42,156.43,152.46,07:55,24:45,07:45,110.5,124.0,97,19,50,0,16,80
889,2022-02-09,Freestyle,8.84,43,181,,36.0,28.53,283.66,nan,nan,nan,113.5,122.0,105,3,28,2,23,5
890,2022-02-09,Indoor Cycling,8.6,38,103,,22.68,163.5,262.31,nan,nan,nan,91.5,90.0,93,5,32,0,58,59
891,2022-02-09,Cricket,4.24,58,540,3444.0,11.19,14.6,152.85,07:015,22:02,07:02,101.5,92.0,111,28,40,10,59,74
892,2022-02-09,Indoor Cycling,5.85,102,93,,26.14,130.81,207.6,nan,nan,nan,90.5,90.0,91,20,32,0,57,45
893,2022-02-09,Freestyle,4.11,75,135,,13.61,26.76,266.63,nan,nan,nan,106.5,122.0,91,35,28,2,38,29
894,2022-02-09,Treadmill,8.33,118,55,4550.0,36.51,185.67,349.66,07:59,27:58,07:58,92.5,105.0,80,22,26,7,54,3
895,2022-02-09,Outdoor Cycling,3.39,84,244,,27.25,108.43,188.15,nan,nan,nan,130.0,177.0,83,17,45,15,44,48
896,2022-02-10,Pool Swimming,7.4,114,388,,30.8,25.35,199.18,nan,nan,nan,138.5,175.0,102,14,20,15,20,91
897,2022-02-10,Trekking,7.54,48,110,5028.0,19.11,165.31,312.49,07:55,24:45,07:45,108.5,124.0,93,28,50,0,29,35
898,2022-02-10,Freestyle,5.93,75,542,,9.68,126.29,96.9,nan,nan,nan,114.0,122.0,106,6,28,2,27,11
899,2022-02-10,Walking,8.25,59,461,1571.0,34.77,152.81,246.12,07:58,28:58,07:58,88.0,85.0,91,7,22,0,35,57
900,2022-02-10,Indoor Cycling,7.1,27,27,,36.3,108.46,92.29,nan,nan,nan,100.5,90.0,111,9,32,0,56,35
901,2022-02-10,Walking,5.7,62,153,1571.0,7.26,64.96,78.8,07:58,28:58,07:58,93.0,85.0,101,25,22,0,60,39
902,2022-02-10,Outdoor Cycling,2.79,55,280,,27.78,43.75,56.81,nan,nan,nan,139.0,177.0,101,11,45,15,46,60
903,2022-02-10,Indoor Cycling,6.45,20,331,,8.69,87.16,137.93,nan,nan,nan,95.0,90.0,100,8,32,0,22,51
904,2022-02-10,Pool Swimming,8.71,36,96,,32.39,128.53,157.42,nan,nan,nan,139.0,175.0,103,12,20,15,47,47
905,2022-02-10,Outdoor Running,2.31,79,540,7618.0,13.71,22.6,287.5,06:44,27:44,06:15,135.0,190.0,80,21,0,71,14,43
906,2022-02-10,Indoor Cycling,9.53,31,59,,23.96,75.63,319.19,nan,nan,nan,90.0,90.0,90,4,32,0,64,37
907,2022-02-10,Freestyle,1.46,79,397,,30.71,56.28,64.42,nan,nan,nan,107.5,122.0,93,18,28,2,25,24
908,2022-02-10,Treadmill,1.24,87,182,4550.0,28.83,151.71,344.23,07:59,27:58,07:58,99.5,105.0,94,42,26,7,19,68
909,2022-02-10,Walking,4.2,37,370,1571.0,24.13,67.51,88.98,07:58,28:58,07:58,89.0,85.0,93,28,22,0,63,53
910,2022-02-10,Treadmill,1.57,90,448,4550.0,6.66,165.7,137.83,07:59,27:58,07:58,93.0,105.0,81,18,26,7,54,96
911,2022-02-10,Walking,6.3,26,82,1571.0,24.96,150.91,172.63,07:58,28:58,07:58,88.0,85.0,91,38,22,0,11,99
912,2022-02-10,Outdoor Running,4.35,114,225,7618.0,20.45,198.5,84.35,06:44,27:44,06:15,136.5,190.0,83,16,0,71,27,8
913,2022-02-10,Treadmill,1.52,105,268,4550.0,31.0,103.51,208.86,07:59,27:58,07:58,96.5,105.0,88,24,26,7,43,20
914,2022-02-11,Walking,9.95,74,513,1571.0,6.4,89.49,281.46,07:58,28:58,07:58,93.5,85.0,102,45,22,0,28,76
915,2022-02-11,Freestyle,9.21,35,263,,20.51,85.83,120.19,nan,nan,nan,112.0,122.0,102,40,28,2,12,68
916,2022-02-11,Trail Run,9.18,92,42,2790.0,10.94,71.34,314.7,06:48,25:50,06:20,138.5,188.0,89,30,0,80,25,67
917,2022-02-11,Indoor Cycling,6.93,37,364,,14.76,51.45,251.49,nan,nan,nan,92.0,90.0,94,8,32,0,19,86
918,2022-02-11,Freestyle,2.97,44,457,,6.84,67.59,139.73,nan,nan,nan,115.0,122.0,108,17,28,2,59,77
919,2022-02-11,Treadmill,7.55,84,461,4550.0,6.37,70.23,182.11,07:59,27:58,07:58,103.5,105.0,102,17,26,7,8,67
920,2022-02-11,Trekking,9.63,40,108,5028.0,9.6,151.93,282.78,07:55,24:45,07:45,109.0,124.0,94,0,50,0,36,46
921,2022-02-11,Open Water,1.85,101,338,,26.9,15.19,58.11,nan,nan,nan,124.0,166.0,82,25,0,5,23,95
922,2022-02-11,Indoor Cycling,4.52,98,41,,17.49,109.19,251.5,nan,nan,nan,87.5,90.0,85,35,32,0,32,40
923,2022-02-11,Indoor Cycling,6.64,76,187,,30.62,199.18,218.3,nan,nan,nan,86.5,90.0,83,26,32,0,16,95
924,2022-02-11,Walking,8.2,107,448,1571.0,32.96,80.73,223.62,07:58,28:58,07:58,85.5,85.0,86,19,22,0,34,27
925,2022-02-11,Outdoor Cycling,7.46,91,484,,22.88,47.58,68.92,nan,nan,nan,143.0,177.0,109,6,45,15,44,74
926,2022-02-11,Outdoor Running,4.18,111,508,7618.0,14.23,96.38,183.19,06:44,27:44,06:15,135.5,190.0,81,19,0,71,51,84
927,2022-02-11,Trail Run,2.77,53,391,2790.0,3.68,161.93,56.78,06:48,25:50,06:20,148.0,188.0,108,14,0,80,13,78
928,2022-02-11,Indoor Cycling,4.91,29,332,,14.34,140.32,55.41,nan,nan,nan,96.0,90.0,102,18,32,0,9,54
929,2022-02-11,Treadmill,6.23,58,133,4550.0,27.51,122.87,179.92,07:59,27:58,07:58,105.5,105.0,106,32,26,7,62,17
930,2022-02-11,Freestyle,1.37,64,388,,37.84,36.98,122.16,nan,nan,nan,116.5,122.0,111,44,28,2,33,62
931,2022-02-11,Pool Swimming,9.78,107,317,,19.65,182.9,247.84,nan,nan,nan,129.5,175.0,84,13,20,15,65,84
932,2022-02-11,Pool Swimming,9.34,84,165,,14.88,81.46,257.57,nan,nan,nan,135.5,175.0,96,38,20,15,52,99
933,2022-02-11,Indoor Cycling,3.12,83,41,,9.8,133.75,103.51,nan,nan,nan,100.0,90.0,110,31,32,0,65,92
934,2022-02-11,Pool Swimming,8.47,76,234,,6.66,68.2,208.33,nan,nan,nan,136.0,175.0,97,7,20,15,54,8
935,2022-02-11,Trail Run,5.64,53,504,2790.0,32.85,158.19,316.68,06:48,25:50,06:20,135.5,188.0,83,35,0,80,60,89
936,2022-02-11,Open Water,3.68,75,249,,36.14,139.96,284.87,nan,nan,nan,133.0,166.0,100,0,0,5,27,96
937,2022-02-11,Walking,6.4,37,445,1571.0,17.64,152.41,151.84,07:58,28:58,07:58,84.0,85.0,83,44,22,0,43,18
938,2022-02-11,Pool Swimming,8.87,117,37,,21.9,54.67,141.21,nan,nan,nan,143.0,175.0,111,21,20,15,17,47
939,2022-02-12,Cricket,9.4,23,534,3444.0,3.22,92.8,94.98,07:015,22:02,07:02,90.5,92.0,89,6,40,10,36,13
940,2022-02-12,Indoor Cycling,8.6,79,114,,36.14,17.82,269.49,nan,nan,nan,92.0,90.0,94,15,32,0,50,14
941,2022-02-12,Trekking,9.95,24,230,5028.0,3.18,63.23,85.24,07:55,24:45,07:45,114.0,124.0,104,14,50,0,37,14
942,2022-02-12,Outdoor Cycling,4.81,107,324,,33.76,150.3,308.83,nan,nan,nan,132.5,177.0,88,42,45,15,20,86
943,2022-02-12,Outdoor Cycling,1.27,20,534,,37.55,142.39,156.2,nan,nan,nan,143.5,177.0,110,14,45,15,28,18
944,2022-02-12,Indoor Cycling,9.85,92,150,,32.55,95.46,140.35,nan,nan,nan,95.5,90.0,101,27,32,0,36,34
945,2022-02-12,Trail Run,3.45,94,38,2790.0,33.14,63.4,223.46,06:48,25:50,06:20,147.5,188.0,107,11,0,80,63,58
946,2022-02-12,Walking,4.59,41,518,1571.0,12.95,196.11,145.8,07:58,28:58,07:58,94.5,85.0,104,17,22,0,39,19
947,2022-02-12,Trekking,2.39,85,506,5028.0,32.3,90.68,349.31,07:55,24:45,07:45,115.5,124.0,107,42,50,0,22,88
948,2022-02-12,Trekking,8.6,30,192,5028.0,17.4,110.21,159.9,07:55,24:45,07:45,104.5,124.0,85,27,50,0,17,17
949,2022-02-12,Pool Swimming,7.16,36,343,,30.8,181.7,210.18,nan,nan,nan,139.5,175.0,104,35,20,15,8,41
950,2022-02-12,Walking,2.5,69,304,1571.0,38.9,132.14,52.18,07:58,28:58,07:58,86.5,85.0,88,45,22,0,58,10
951,2022-02-12,Outdoor Cycling,5.6,100,12,,6.14,71.35,133.57,nan,nan,nan,129.0,177.0,81,4,45,15,54,8
952,2022-02-12,Pool Swimming,3.93,44,266,,3.77,195.66,222.58,nan,nan,nan,132.0,175.0,89,0,20,15,31,46
953,2022-02-12,Walking,5.38,81,448,1571.0,35.67,129.31,140.56,07:58,28:58,07:58,86.0,85.0,87,34,22,0,18,24
954,2022-02-12,Open Water,4.44,22,110,,33.91,98.99,58.1,nan,nan,nan,126.0,166.0,86,14,0,5,66,37
955,2022-02-12,Treadmill,2.87,85,74,4550.0,10.68,177.91,147.78,07:59,27:58,07:58,103.5,105.0,102,19,26,7,38,62
956,2022-02-12,Trekking,5.15,68,312,5028.0,12.73,64.82,180.71,07:55,24:45,07:45,105.0,124.0,86,29,50,0,9,21
957,2022-02-12,Walking,9.32,29,506,1571.0,37.81,13.78,200.8,07:58,28:58,07:58,85.5,85.0,86,45,22,0,12,60
958,2022-02-12,Freestyle,2.68,110,403,,32.17,129.48,194.34,nan,nan,nan,112.0,122.0,102,8,28,2,46,54
959,2022-02-12,Outdoor Running,9.82,47,524,7618.0,7.54,23.52,154.54,06:44,27:44,06:15,137.0,190.0,84,3,0,71,22,29
960,2022-02-12,Pool Swimming,1.75,113,97,,18.76,95.65,337.81,nan,nan,nan,139.5,175.0,104,39,20,15,37,35
961,2022-02-13,Pool Swimming,4.69,51,467,,13.45,178.24,215.8,nan,nan,nan,141.5,175.0,108,9,20,15,17,95
962,2022-02-13,Cricket,5.91,40,523,3444.0,11.19,37.77,294.1,07:015,22:02,07:02,88.5,92.0,85,15,40,10,44,85
963,2022-02-13,Trail Run,6.63,78,93,2790.0,2.64,198.96,145.59,06:48,25:50,06:20,149.0,188.0,110,14,0,80,10,81
964,2022-02-13,Freestyle,9.26,80,284,,27.14,132.63,176.1,nan,nan,nan,103.0,122.0,84,29,28,2,14,13
965,2022-02-13,Outdoor Cycling,5.45,52,336,,21.55,105.82,101.25,nan,nan,nan,138.0,177.0,99,12,45,15,53,18
966,2022-02-13,Walking,5.43,83,473,1571.0,3.14,110.98,188.96,07:58,28:58,07:58,98.0,85.0,111,1,22,0,55,48
967,2022-02-13,Pool Swimming,5.83,120,11,,27.37,114.29,98.43,nan,nan,nan,134.0,175.0,93,23,20,15,21,29
968,2022-02-13,Treadmill,7.85,61,158,4550.0,14.81,25.58,277.63,07:59,27:58,07:58,104.0,105.0,103,38,26,7,19,13
969,2022-02-13,Trekking,9.11,20,122,5028.0,1.1,109.28,345.9,07:55,24:45,07:45,109.5,124.0,95,35,50,0,42,2
970,2022-02-13,Walking,5.78,83,45,1571.0,3.16,199.67,210.5,07:58,28:58,07:58,96.5,85.0,108,37,22,0,52,85
971,2022-02-13,Cricket,9.44,86,188,3444.0,36.23,123.86,317.12,07:015,22:02,07:02,86.0,92.0,80,31,40,10,26,41
972,2022-02-13,Outdoor Cycling,2.69,40,360,,36.39,14.37,280.93,nan,nan,nan,140.0,177.0,103,0,45,15,36,23
973,2022-02-13,Outdoor Running,7.79,119,441,7618.0,9.16,177.31,316.32,06:44,27:44,06:15,140.5,190.0,91,11,0,71,16,20
974,2022-02-13,Freestyle,8.43,24,164,,13.57,198.82,231.99,nan,nan,nan,103.5,122.0,85,33,28,2,10,20
975,2022-02-13,Freestyle,2.51,58,407,,26.5,81.2,69.15,nan,nan,nan,113.5,122.0,105,42,28,2,59,78
976,2022-02-13,Outdoor Cycling,9.71,55,453,,7.85,162.22,121.96,nan,nan,nan,132.5,177.0,88,38,45,15,47,32
977,2022-02-13,Open Water,1.42,95,459,,24.15,61.58,171.43,nan,nan,nan,133.5,166.0,101,22,0,5,42,96
978,2022-02-14,Trekking,1.79,99,169,5028.0,19.48,46.77,203.49,07:55,24:45,07:45,110.0,124.0,96,15,50,0,31,67
979,2022-02-14,Trail Run,5.1,78,338,2790.0,16.56,85.9,289.43,06:48,25:50,06:20,148.5,188.0,109,23,0,80,43,23
980,2022-02-14,Treadmill,7.5,120,123,4550.0,8.56,131.34,88.3,07:59,27:58,07:58,102.0,105.0,99,10,26,7,60,14
981,2022-02-14,Cricket,7.98,89,406,3444.0,25.8,76.75,300.84,07:015,22:02,07:02,96.5,92.0,101,34,40,10,18,82
982,2022-02-14,Trail Run,2.81,55,95,2790.0,18.92,160.53,322.5,06:48,25:50,06:20,139.0,188.0,90,37,0,80,30,98
983,2022-02-14,Trekking,4.36,83,209,5028.0,25.4,70.54,177.24,07:55,24:45,07:45,110.0,124.0,96,45,50,0,65,70
984,2022-02-14,Indoor Cycling,5.73,20,315,,19.67,85.78,113.78,nan,nan,nan,85.5,90.0,81,34,32,0,35,11
985,2022-02-14,Trail Run,2.45,41,257,2790.0,28.77,128.66,140.4,06:48,25:50,06:20,143.0,188.0,98,4,0,80,7,77
986,2022-02-14,Trail Run,2.44,22,499,2790.0,8.46,139.87,113.8,06:48,25:50,06:20,136.0,188.0,84,36,0,80,47,30
987,2022-02-14,Trekking,5.31,44,69,5028.0,29.96,11.22,177.7,07:55,24:45,07:45,117.5,124.0,111,16,50,0,65,98
988,2022-02-14,Walking,2.99,104,438,1571.0,10.31,151.8,108.83,07:58,28:58,07:58,90.5,85.0,96,24,22,0,23,29
989,2022-02-14,Open Water,2.2,69,464,,14.35,110.8,285.92,nan,nan,nan,125.0,166.0,84,12,0,5,9,57
990,2022-02-14,Treadmill,1.81,58,76,4550.0,34.8,66.16,99.72,07:59,27:58,07:58,94.0,105.0,83,8,26,7,7,10
991,2022-02-14,Freestyle,2.41,20,527,,29.9,138.62,209.5,nan,nan,nan,110.5,122.0,99,4,28,2,44,67
992,2022-02-14,Outdoor Cycling,2.67,37,55,,14.44,159.59,250.11,nan,nan,nan,132.0,177.0,87,15,45,15,59,100
993,2022-02-14,Indoor Cycling,9.17,24,358,,10.92,133.94,112.51,nan,nan,nan,92.0,90.0,94,40,32,0,40,74
994,2022-02-14,Walking,2.17,106,172,1571.0,10.42,134.17,275.62,07:58,28:58,07:58,97.5,85.0,110,30,22,0,52,57
995,2022-02-14,Pool Swimming,6.92,101,313,,28.66,173.3,234.73,nan,nan,nan,133.5,175.0,92,22,20,15,21,61
996,2022-02-14,Freestyle,9.48,61,219,,9.23,114.34,109.32,nan,nan,nan,103.0,122.0,84,18,28,2,17,86
